maritime_area,registration_number,imo_number,ship_name,callsign,mmsi,shiptype,length,tonnage,tonnage_unit,materiel_onboard,atis_code,radio_license_status,date_first_license,date_inactivity_license
RI,924625C,9331103,CHIBERTA,FMLN,228330600,BULK,143.29,11799,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE MINI C - SATELLITE FLEET - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,14/12/2006,
GV,898472A,,KREIZ AN AOD,FMJX,228247700,FISHING,14.9,39.13,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,30/05/2006,
MA,926345X,9170999,MN PELICAN,FMLR,228315700,BULK,154.5,12076,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - UHF - VHF - UHF - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - DIVERS,,ACTIVE,19/12/2006,
##,NA001705F,,VAL D AVEL,FM3956,227671950,RIVER SHIP,24.9,435,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - RADAR 9 PAN (BANDE X),9 227 13 3956,ACTIVE,20/07/2006,
PL,907972B,,MIRACETI,FMKQ,228259600,FISHING,24.95,181,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,15/09/2006,
RI,926348A,9320075,GASELYS,FMLU,228333700,BULK,289.6,97000,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - UHF - VHF - UHF - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE MINI M - SATELLITE FLEET 77 - LRIT - SSAS INMARSAT - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,04/01/2007,
CC,B84410A,,ANAROUALOK,FGE7417,227698930,PLEASURE CRAFT,10.47,13.23,TX,VHF - AIS - VHF PORTATIVE - RADAR 9 PAN (BANDE X) - RECEPTEUR NAVTEX,,ACTIVE,21/07/2006,
LO,924841M,9381926,ANATIFE,FGE8389,227681520,BULK,41.45,330,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,06/10/2006,
NA,926227U,,MERCATOR,FGE8444,227682070,BULK,11,20.68,UMS,VHF - VHF ASN - AIS - RADAR 9 PAN (BANDE X),,ACTIVE,13/10/2006,
LO,924830A,,ENTRE TERRE ET MER,FMKK,228253900,FISHING,14,40,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,01/08/2006,
LO,D28030T,,INITIATIVES-COEUR,FAAI,228254800,PLEASURE CRAFT,18.28,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE MINI C - SATELLITE FLEET - RADAR 9 PAN (BANDE X),,ACTIVE,02/08/2006,
BR,C39020N,,NEMO-TX,FGE5975,227656810,PLEASURE CRAFT,6.5,4.47,UMS,VHF ASN - AIS - BALISE COSPAS S.  EPIRB,,ACTIVE,16/05/2006,
CC,899971E,,WAR RAOG IV,FMLI,228260900,FISHING,16.3,76.66,UMS,VHF - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX - DIVERS,,ACTIVE,02/11/2006,
CH,D18824L,,FILLE DE FEU V,FGE6856,228016900,PLEASURE CRAFT,18.28,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BALISE COSPAS SARSAT PLB - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,29/06/2006,
CC,899972F,,BRO FOEN SNS 297,FGE8698,227684060,BULK,9,9,UMS,VHF - VHF ASN - AIS - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X),,ACTIVE,08/11/2006,
LO,D23775T,,IDEC,FAAD,228251700,PLEASURE CRAFT,31.5,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE FLEET - RADAR 9 PAN (BANDE X),,ACTIVE,04/07/2006,
PL,900359B,,LE RECIF,FGE7009,227667630,FISHING,11.48,14,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X),,ACTIVE,10/07/2006,
YE,919803L,,LE CHATELET,FGE6186,227658910,PASSENGERS SHIP,45,813,UMS,VHF ASN - AIS - VHF PORTATIVE - VHF AERO - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD),,ACTIVE,23/05/2006,
BR,D40595A,,MADAME REVE,FGB3253,227702670,PLEASURE CRAFT,14.92,,UMS,VHF ASN - AIS - RADAR 9 PAN (BANDE X),,ACTIVE,26/04/2007,
SB,D39290G,,VERTIGO,FGF2543,227702760,PLEASURE CRAFT,6.5,,UMS,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,26/04/2007,
SB,D46146J,,PAULICK,FGF3493,227712460,PLEASURE CRAFT,9.6,,UMS,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,11/06/2007,
SM,D47597L,,BLACK JACK,FGF4387,227721320,PLEASURE CRAFT,13.16,,UMS,VHF ASN - VHF PORTATIVE,,ACTIVE,23/07/2007,
SN,927051P,9413846,LA COURONNEE IV,FGF3549,227713010,BULK,39,499,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - RECEPTEUR NAVTEX,,ACTIVE,13/06/2007,
MX,D33978H,,PECAB,FGE9133,227688950,PLEASURE CRAFT,10.11,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,15/01/2007,
LO,920031J,9398814,BRETAGNE,FNKP,228267700,BULK,24.99,243.78,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,27/03/2007,
LO,D45527L,,ARUNIDEVI,FGF3695,227714320,PLEASURE CRAFT,12.19,,TX,VHF ASN - AIS - VHF PORTATIVE,,ACTIVE,20/06/2007,
MX,905674D,9364978,ARMORIQUE,FMLW,228263700,PASSENGERS SHIP,167,29500,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - UHF - VHF - UHF - VHF AERO - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE FLEET - LRIT - SSAS INMARSAT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,16/01/2007,
GV,898466U,,ALCOR,FMLY,228263900,FISHING,17,84.97,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,17/01/2007,
SB,907950C,,MOR BREIZ,FMLZ,228264600,FISHING,21.22,128,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,17/01/2007,
LO,898487S,,L'OISEAU DU CAP,FGF3813,227715260,PASSENGERS SHIP,24.19,163.11,UMS,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,28/06/2007,
SB,918511G,,FELIR,FNKU,228267900,FISHING,24,124,TX,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,11/04/2007,
LO,D51075S,,GITANA 80,FIBE,228275600,PLEASURE CRAFT,18.28,,UMS,VHF ASN - BALISE COSPAS S.  EPIRB - SATELLITE FLEET - RADAR 9 PAN (BANDE X),,ACTIVE,10/07/2007,
LH,D26929W,,SAUDADES,FGF3280,227710560,PLEASURE CRAFT,12.64,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X),,ACTIVE,31/05/2007,
LO,D35223L,,FOXY F EWE,FGF2436,227701720,PLEASURE CRAFT,11.3,,UMS,VHF ASN - BALISE COSPAS S.  EPIRB,,ACTIVE,24/04/2007,
VA,A45747A,,SAINTE MARINE,FGF4183,227719220,PLEASURE CRAFT,9,9,UMS,VHF ASN - AIS - VHF PORTATIVE,,ACTIVE,13/07/2007,
SM,926556B,,LA CHEVALIERE,FGF7871,227754710,BULK,13.5,23.33,TX,VHF - VHF ASN - AIS - RADAR 9 PAN (BANDE X),,ACTIVE,06/05/2008,
BR,D66006W,,TOTO BENE II,FGF7875,227754790,PLEASURE CRAFT,9.79,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,06/05/2008,
RI,926331G,9362334,MARFRET GUYANE,FNMV,226324000,BULK,160,17594,UMS,VHF ASN - AIS - VHF PORTATIVE - VHF - UHF - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE FLEET 77 - SATELLITE M - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,14/09/2007,
BR,927125V,,LA LURONNE,FGF5336,227730220,BULK,15,19.57,UMS,VHF - VHF ASN - AIS - RADAR 9 PAN (BANDE X),,ACTIVE,01/10/2007,
VA,926608H,,ILE DE GROIX,FGF7300,227749270,PASSENGERS SHIP,42,1226,UMS,VHF - VHF ASN - VHF PORTATIVE - VHF AERO - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,10/04/2008,
RI,926373C,9383558,CITY OF HAMBURG,FNOA,228020700,BULK,126,15643,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE FLEET 77 - LRIT - SSAS ARGOS - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,14/02/2008,
GV,D58726H,,SYNERGIE,FIBG,228277800,PLEASURE CRAFT,20.11,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE MINI C - SATELLITE FLEET - SART (REPONDEUR RAD),,ACTIVE,02/08/2007,
LO,D52847T,,QUEQUINER,FIBH,228278600,PLEASURE CRAFT,18.28,,UMS,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BALISE COSPAS SARSAT PLB - SATELLITE STANDARD C - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,03/08/2007,
BX,904438K,,RM THOMAS,FNMP,228278700,BULK,24,266,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,06/08/2007,
ST,D54911L,,IMAGINE,FIBJ,228279600,PLEASURE CRAFT,18.28,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BALISE COSPAS SARSAT PLB - RADAR 9 PAN (BANDE X),,ACTIVE,08/08/2007,
BR,B49535T,,SAINT ALOUARN,FGF7483,227751330,PLEASURE CRAFT,13.48,,UMS,VHF ASN - AIS - BALISE COSPAS SARSAT PLB - RECEPTEUR NAVTEX,,ACTIVE,22/04/2008,
AY,D51208L,,SODEBO II,FIBL,228279800,PLEASURE CRAFT,31,38,UMS,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BALISE COSPAS SARSAT PLB - SATELLITE STANDARD C - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,16/08/2007,
RI,927765R,9431630,MARFRET MARAJO,FNOP,228349600,BULK,170,17594,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE MINI C - SATELLITE FLEET 77 - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,25/04/2008,
ST,D59953S,,JASMIN,FGF5885,227734750,PLEASURE CRAFT,12.59,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS SARSAT PLB,,ACTIVE,13/12/2007,
SB,D59126T,,WAR AR MOR,FGF5962,227735710,PLEASURE CRAFT,10,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,26/12/2007,
BR,926068W,,ELORN,FGF6010,227736540,BULK,10,10,UMS,VHF - VHF ASN - RADAR 9 PAN (BANDE X),,ACTIVE,04/01/2008,
VA,D73476R,,BALTHAZAR,FGF8712,227764330,PLEASURE CRAFT,17,,UMS,VHF ASN - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X),,ACTIVE,12/06/2008,
PP,D84682W,,FLEUR AUSTRALE,FLES,329002100,PLEASURE CRAFT,19,,UMS,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X),,ACTIVE,18/12/2008,
LO,D81966U,,SPINDRIFT 2,FLEQ,228298800,PLEASURE CRAFT,41,,UMS,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE STANDARD C - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,16/09/2008,
BA,922734X,,PEDRA BLANCA,FNRG,228299900,FISHING,32.16,259,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX - DIVERS,,ACTIVE,25/09/2008,
LR,925848G,,FLORENCE-B,FNQL,228292700,BULK,89.2,2158,UMS,VHF ASN - AIS - VHF PORTATIVE - VHF - UHF - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - LRIT - SSAS INMARSAT - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,24/06/2008,
LO,926611L,,FASTNET,FNRM,228301600,FISHING,27.85,326,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU - BLU ASN - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,09/10/2008,
LO,926613N,,ROSSOREN,FNRN,228301700,FISHING,28.4,450,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,09/10/2008,
LS,D82900J,,FRENCH KISS,FGG2757,227785370,PLEASURE CRAFT,15,,UMS,VHF ASN,,ACTIVE,13/10/2008,
CC,D74668L,,RUA HATU,FLEO,228295700,PLEASURE CRAFT,18.28,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,04/08/2008,
SM,927185K,,L ETENDREE SNS 602,FGG2763,227785430,BULK,5,,UMS,VHF ASN - AIS,,ACTIVE,14/10/2008,
LO,D65984X,,BELLISA,FGG2791,227785750,PLEASURE CRAFT,12.22,,UMS,VHF ASN - AIS - RECEPTEUR NAVTEX,,ACTIVE,16/10/2008,
RI,926374D,9383560,CIUDAD DE CADIZ,FNQE,228025700,BULK,127,15643,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - SATELLITE FLEET 77 - LRIT - SSAS ARGOS - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,26/05/2008,
YE,919804M,,MAMMOUTH,FNRQ,228301900,FISHING,18.3,80,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,31/10/2008,
BR,D84016X,,DREMMWEL,FGG3007,227787750,PLEASURE CRAFT,12,,UMS,VHF ASN - VHF PORTATIVE - RECEPTEUR NAVTEX,,ACTIVE,14/11/2008,
BA,922694D,,MIRENTXU I,FNSF,228302900,FISHING,15.9,34.76,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - RECEPTEUR NAVTEX,,ACTIVE,28/11/2008,
LR,D84141H,,ESCLARMONDE III,FNSV,228311600,PLEASURE CRAFT,15,30,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU,,ACTIVE,06/05/2009,
CM,D28658A,,BIDDULPHIA,FGG4205,227011870,PLEASURE CRAFT,9.5,9,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RECEPTEUR NAVTEX,,ACTIVE,19/03/2009,
RI,927788R,9453559,CMA CGM CHRISTOPHE COLOMB,FNUY,228315600,BULK,365,150000,UMS,VHF ASN - AIS - VHF PORTATIVE - UHF - BALISE COSPAS S.  EPIRB - SATELLITE STANDARD C - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (AIS) - RECEPTEUR NAVTEX,,ACTIVE,23/06/2009,
CC,D48107R,,AMADEUS,FGG6176,227032950,PLEASURE CRAFT,11,,UMS,VHF ASN,,ACTIVE,29/06/2009,
RI,927787P,9454395,CMA CGM AMERIGO VESPUCCI,FNVK,228316800,BULK,365,150000,UMS,VHF ASN - AIS - VHF PORTATIVE - VHF - UHF - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE FLEET - SATELLITE FLEET 77 - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (AIS) - RECEPTEUR NAVTEX,,ACTIVE,09/07/2009,
BR,D85790A,,ONEIDA,FGG3830,227796240,PLEASURE CRAFT,10.5,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,16/02/2009,
GV,D86371G,,TI'OUANE,FGG3875,227796750,PLEASURE CRAFT,13.8,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - RECEPTEUR NAVTEX,,ACTIVE,19/02/2009,
GV,D46429S,,JASLAND II,FGG4015,227798280,PLEASURE CRAFT,13,,UMS,VHF ASN,,ACTIVE,05/03/2009,
VA,928674D,,SNS 607 SNS DEOM DEI,FGG4885,227019140,BULK,5,,UMS,VHF ASN - AIS,,ACTIVE,30/04/2009,
LO,929161H,,BOURRE PIF,FGG9255,227062780,BULK,7.3,,UMS,VHF ASN,,ACTIVE,30/03/2010,
ST,E23556E,,EVERYTHING BUT THE KIKOUYOUS,FGH2146,227072550,PLEASURE CRAFT,18.28,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE FLEET - LRIT - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,12/05/2010,
DZ,778120H,,PLANETE,FGG7681,227047880,PLEASURE CRAFT,10,11,UMS,VHF ASN,,ACTIVE,09/10/2009,
MX,929234M,9198927,CAP FINISTERE,FLSO,226318000,PASSENGERS SHIP,203.9,32720,UMS,VHF ASN - AIS - VHF PORTATIVE - VHF AERO - BALISE COSPAS S.  EPIRB - BLU - SATELLITE STANDARD C - SATELLITE MINI C - SATELLITE FLEET - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,21/01/2010,
SB,928993A,,LAZALAI,FLSP,228337800,FISHING,24.99,180.7,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,21/01/2010,
LS,929307S,8741351,EMPEDOCLE,FGG8609,227056460,BULK,56,559,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,04/02/2010,
LR,E20711M,,BLUE BENDA,FGG9522,227065530,PLEASURE CRAFT,14,,UMS,VHF ASN - BALISE COSPAS S.  EPIRB,,ACTIVE,13/04/2010,
AY,D99072M,,FENETREA-CARDINAL 3,FLRK,228319700,PLEASURE CRAFT,15.24,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE MINI C - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,18/08/2009,
AY,929166N,,SNS 615 ARGENTON,FGG8700,227057370,BULK,6,2.45,UMS,VHF ASN - AIS - VHF PORTATIVE,,ACTIVE,15/02/2010,
SN,929235N,,MICHEL DSR,FLTE,228344700,BULK,84,2800,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,INACTIVE,16/04/2010,21/09/2016
RO,929455C,9502702,RMT PENFRET,FLTF,228344800,BULK,30,475,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,16/04/2010,
GV,E17058S,,NANOUK,FGG8790,227058180,PLEASURE CRAFT,10.28,,TX,VHF ASN - BALISE COSPAS S.  EPIRB,,ACTIVE,18/02/2010,
LR,E19027G,,PLANET MIGO,FGG9753,227068140,PLEASURE CRAFT,12.61,,UMS,VHF ASN - AIS - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X),,ACTIVE,26/04/2010,
CH,E11432B,,JERANA,FGG7254,227043970,PLEASURE CRAFT,8,,UMS,VHF ASN,,ACTIVE,31/08/2009,
LO,E12280Y,,ACTUAL,FLRN,228321600,PLEASURE CRAFT,15,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BALISE COSPAS SARSAT PLB - SATELLITE MINI C - SATELLITE FLEET - RADAR 9 PAN (BANDE X),,INACTIVE,01/09/2009,19/01/2017
AY,929226D,,GUEDEL 3,FGG8104,227051650,BULK,40,323,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,02/12/2009,
LO,929181E,,MELVAN,FGG8116,227051790,PASSENGERS SHIP,30,269,UMS,VHF ASN - AIS - VHF PORTATIVE - VHF AERO - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,03/12/2009,
BR,E19289S,,KERMOOR,FGG9861,227069470,PLEASURE CRAFT,11,,UMS,VHF ASN,,ACTIVE,29/04/2010,
RI,927792V,9454412,CMA CGM LAPEROUSE,FLTH,228345800,BULK,365,150000,UMS,VHF ASN - AIS - VHF PORTATIVE - UHF - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - SATELLITE FLEET - SATELLITE FLEET 77 - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (AIS) - RECEPTEUR NAVTEX,,ACTIVE,29/04/2010,
GV,E17530E,,COLUMBUS CIRCLE,FGG9059,227060680,PLEASURE CRAFT,9.55,,UMS,VHF ASN - AIS,,ACTIVE,16/03/2010,
LO,E21935T,,FOGGY DEW,FGG9937,227070250,PLEASURE CRAFT,10,,UMS,VHF ASN - AIS - BALISE COSPAS S.  EPIRB,,ACTIVE,03/05/2010,
SN,E19385W,,RED POINT,FGG9951,227070420,PLEASURE CRAFT,9.55,,UMS,VHF ASN,,INACTIVE,03/05/2010,23/11/2016
SM,926552X,,SANT SEOC SNS 273,FGG7404,227045320,BULK,10.44,12.82,TX,VHF - VHF ASN - AIS - RADAR 9 PAN (BANDE X),,ACTIVE,08/09/2009,
LO,E18024S,,TOURNELUNE,FGG9090,227060960,PLEASURE CRAFT,9,4,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RECEPTEUR NAVTEX,,ACTIVE,18/03/2010,
LS,E15371H,,PRB,FLRU,228336600,PLEASURE CRAFT,18,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BALISE COSPAS SARSAT PLB - SATELLITE MINI C - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,04/01/2010,
LR,E14250P,,FRIDA,FLSM,228336700,PLEASURE CRAFT,18,34,UMS,VHF ASN - AIS - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,INACTIVE,05/01/2010,03/11/2011
BR,C23375H,,VIRGINIE HERIOT,FGH2040,227071310,PLEASURE CRAFT,13,24,UMS,VHF ASN - AIS - VHF PORTATIVE - RADAR 9 PAN (BANDE X) - RECEPTEUR NAVTEX,,ACTIVE,07/05/2010,
BR,929274F,,AX DFP 2,FGH2376,227075430,BULK,9.24,7.76,TX,VHF ASN - AIS,,ACTIVE,27/05/2010,
BR,796539D,,TOUVA,FGH4217,227094750,PLEASURE CRAFT,9,8,UMS,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,INACTIVE,31/08/2010,16/11/2012
